timestamp,deviceId,channelIndex,value
1779952093234,sim-1,9,-0.101533
1779952093234,sim-1,10,-1.364091
1779952093234,sim-1,11,9.987175
1779952093234,sim-1,12,6.376464
1779952093234,sim-1,13,-2.386967
1779952093234,sim-1,14,1.733517
1779952093234,sim-1,15,7.580218
1779952093234,sim-1,16,101.488213
1779952093234,sim-1,17,22.484445
1779952093284,sim-1,0,-3.651756
1779952093284,sim-1,1,-2.444218
1779952093284,sim-1,2,1.657215
1779952093284,sim-1,3,1.842813
1779952093284,sim-1,4,-1.393857
1779952093284,sim-1,5,-6.760388
1779952093284,sim-1,6,2.954089
1779952093284,sim-1,7,1.719737
1779952093284,sim-1,8,4.244801
1779952093284,sim-1,9,-8.001764
1779952093284,sim-1,10,-9.434144
1779952093284,sim-1,11,-6.343150
1779952093284,sim-1,12,-3.023304
1779952093284,sim-1,13,5.218219
1779952093284,sim-1,14,5.442962
1779952093284,sim-1,15,-7.351918
1779952093284,sim-1,16,101.484310
1779952093284,sim-1,17,22.513291
1779952093333,sim-1,0,5.830942
1779952093333,sim-1,1,-6.543190
1779952093333,sim-1,2,7.825870
1779952093333,sim-1,3,1.405371
1779952093333,sim-1,4,-7.146225
1779952093333,sim-1,5,8.392765
1779952093333,sim-1,6,-2.542190
1779952093333,sim-1,7,-3.638707
1779952093333,sim-1,8,-9.542833
1779952093333,sim-1,9,5.325722
1779952093333,sim-1,10,-5.400783
1779952093333,sim-1,11,9.175363
1779952093333,sim-1,12,0.716089
1779952093333,sim-1,13,5.054794
1779952093333,sim-1,14,-4.893401
1779952093333,sim-1,15,4.208110
1779952093333,sim-1,16,101.442033
1779952093333,sim-1,17,22.536761
1779952093384,sim-1,0,-2.875095
1779952093384,sim-1,1,2.796711
1779952093384,sim-1,2,-7.200091
1779952093384,sim-1,3,-3.253892
1779952093384,sim-1,4,-3.947628
1779952093384,sim-1,5,5.737465
1779952093384,sim-1,6,-8.823667
1779952093384,sim-1,7,-9.106809
1779952093384,sim-1,8,-5.859800
1779952093384,sim-1,9,2.781012
1779952093384,sim-1,10,0.570849
1779952093384,sim-1,11,-4.015370
1779952093384,sim-1,12,8.956779
1779952093384,sim-1,13,-5.652424
1779952093384,sim-1,14,5.597068
1779952093384,sim-1,15,4.205911
1779952093384,sim-1,16,101.379461
1779952093384,sim-1,17,22.508278
1779952093434,sim-1,0,-4.776378
1779952093434,sim-1,1,4.007107
1779952093434,sim-1,2,8.326584
1779952093434,sim-1,3,-2.412885
1779952093434,sim-1,4,9.306887
1779952093434,sim-1,5,-5.863242
1779952093434,sim-1,6,-9.921181
1779952093434,sim-1,7,-4.778600
1779952093434,sim-1,8,3.492969
1779952093434,sim-1,9,2.485641
1779952093434,sim-1,10,-9.970318
1779952093434,sim-1,11,6.688696
1779952093434,sim-1,12,-4.129401
1779952093434,sim-1,13,-4.363537
1779952093434,sim-1,14,-8.579048
1779952093434,sim-1,15,-7.988268
1779952093434,sim-1,16,101.524286
1779952093434,sim-1,17,22.542304
1779952093484,sim-1,0,1.500471
1779952093484,sim-1,1,-4.708371
1779952093484,sim-1,2,-7.071163
1779952093484,sim-1,3,6.330731
1779952093484,sim-1,4,-8.780081
1779952093484,sim-1,5,-2.458873
1779952093484,sim-1,6,-1.555201
1779952093484,sim-1,7,-7.330554
1779952093484,sim-1,8,-9.090956
1779952093484,sim-1,9,-9.135765
1779952093484,sim-1,10,4.504146
1779952093484,sim-1,11,-3.218498
1779952093484,sim-1,12,8.912098
1779952093484,sim-1,13,6.963047
1779952093484,sim-1,14,0.284458
1779952093484,sim-1,15,-2.034592
1779952093484,sim-1,16,101.388130
1779952093484,sim-1,17,22.524894
1779952093533,sim-1,0,-0.069920
1779952093533,sim-1,1,7.935436
1779952093533,sim-1,2,0.028766
1779952093533,sim-1,3,6.248860
1779952093533,sim-1,4,-5.603721
1779952093533,sim-1,5,-2.094866
1779952093533,sim-1,6,8.476284
1779952093533,sim-1,7,8.936014
1779952093533,sim-1,8,7.904795
1779952093533,sim-1,9,-4.641220
1779952093533,sim-1,10,-9.128351
1779952093533,sim-1,11,2.680029
1779952093533,sim-1,12,-3.006024
1779952093533,sim-1,13,-2.707133
1779952093533,sim-1,14,0.105809
1779952093533,sim-1,15,-4.850489
1779952093533,sim-1,16,101.468190
1779952093533,sim-1,17,22.557929
1779952093583,sim-1,0,-7.879275
1779952093583,sim-1,1,-8.482230
1779952093583,sim-1,2,-0.170992
1779952093583,sim-1,3,-6.006562
1779952093583,sim-1,4,8.699235
1779952093583,sim-1,5,-1.883467
1779952093583,sim-1,6,9.363762
1779952093583,sim-1,7,3.342363
1779952093583,sim-1,8,7.070335
1779952093583,sim-1,9,-5.926347
1779952093583,sim-1,10,5.792537
1779952093583,sim-1,11,5.371456
1779952093583,sim-1,12,-3.272636
1779952093583,sim-1,13,6.774661
1779952093583,sim-1,14,-0.945681
1779952093583,sim-1,15,-9.252527
1779952093583,sim-1,16,101.456275
1779952093583,sim-1,17,22.507807
1779952093633,sim-1,0,-0.256536
1779952093633,sim-1,1,-0.405297
1779952093633,sim-1,2,-8.330745
1779952093633,sim-1,3,9.819072
1779952093633,sim-1,4,-4.790358
1779952093633,sim-1,5,-2.062462
1779952093633,sim-1,6,-8.031338
1779952093633,sim-1,7,7.591646
1779952093633,sim-1,8,-8.483041
1779952093633,sim-1,9,-9.098745
1779952093633,sim-1,10,9.239948
1779952093633,sim-1,11,1.651197
1779952093633,sim-1,12,8.975075
1779952093633,sim-1,13,-8.391861
1779952093633,sim-1,14,-7.740118
1779952093633,sim-1,15,-9.876265
1779952093633,sim-1,16,101.482110
1779952093633,sim-1,17,22.511353
1779952093683,sim-1,0,6.669970
1779952093683,sim-1,1,3.126284
1779952093683,sim-1,2,5.859949
1779952093683,sim-1,3,-2.826411
1779952093683,sim-1,4,-9.653102
1779952093683,sim-1,5,6.153997
1779952093683,sim-1,6,1.995643
1779952093683,sim-1,7,5.411971
1779952093683,sim-1,8,5.696813
1779952093683,sim-1,9,-4.301271
1779952093683,sim-1,10,9.860677
1779952093683,sim-1,11,-9.548964
1779952093683,sim-1,12,-6.105139
1779952093683,sim-1,13,-9.258625
1779952093683,sim-1,14,-2.731543
1779952093683,sim-1,15,-6.352443
1779952093683,sim-1,16,101.482634
1779952093683,sim-1,17,22.507910
1779952093734,sim-1,0,-0.798009
1779952093734,sim-1,1,-2.582463
1779952093734,sim-1,2,-5.432045
1779952093734,sim-1,3,0.201225
1779952093734,sim-1,4,5.472348
1779952093734,sim-1,5,-5.177934
1779952093734,sim-1,6,5.482552
1779952093734,sim-1,7,-0.704365
1779952093734,sim-1,8,2.049883
1779952093734,sim-1,9,-5.293687
1779952093734,sim-1,10,-7.551471
1779952093734,sim-1,11,-3.589740
1779952093734,sim-1,12,7.891438
1779952093734,sim-1,13,-2.530413
1779952093734,sim-1,14,-5.393297
1779952093734,sim-1,15,7.476318
1779952093734,sim-1,16,101.586349
1779952093734,sim-1,17,22.543187
1779952093783,sim-1,0,1.638709
1779952093783,sim-1,1,5.223127
1779952093783,sim-1,2,-7.034035
1779952093783,sim-1,3,-2.162338
1779952093783,sim-1,4,-0.639461
1779952093783,sim-1,5,9.588063
1779952093783,sim-1,6,-6.910191
1779952093783,sim-1,7,-1.653860
1779952093783,sim-1,8,-4.410623
1779952093783,sim-1,9,7.600105
1779952093783,sim-1,10,-4.171138
1779952093783,sim-1,11,8.483631
1779952093783,sim-1,12,-9.119262
1779952093783,sim-1,13,-3.014915
1779952093783,sim-1,14,-8.194759
1779952093783,sim-1,15,9.094954
1779952093783,sim-1,16,101.577992
1779952093783,sim-1,17,22.541343
1779952093834,sim-1,0,4.870472
1779952093834,sim-1,1,-0.804175
1779952093834,sim-1,2,7.511511
1779952093834,sim-1,3,5.227331
1779952093834,sim-1,4,7.532295
1779952093834,sim-1,5,4.331577
1779952093834,sim-1,6,-7.703192
1779952093834,sim-1,7,-7.699222
1779952093834,sim-1,8,6.774623
1779952093834,sim-1,9,-1.265407
1779952093834,sim-1,10,-7.962933
1779952093834,sim-1,11,6.246681
1779952093834,sim-1,12,4.246874
1779952093834,sim-1,13,-2.958954
1779952093834,sim-1,14,-7.605652
1779952093834,sim-1,15,0.373610
1779952093834,sim-1,16,101.577109
1779952093834,sim-1,17,22.507259
1779952093884,sim-1,0,-3.267065
1779952093884,sim-1,1,6.541749
1779952093884,sim-1,2,0.050844
1779952093884,sim-1,3,7.152682
1779952093884,sim-1,4,-9.462875
1779952093884,sim-1,5,-7.843270
1779952093884,sim-1,6,-0.847805
1779952093884,sim-1,7,-0.766198
1779952093884,sim-1,8,0.457894
1779952093884,sim-1,9,7.672513
1779952093884,sim-1,10,5.716785
1779952093884,sim-1,11,-0.570027
1779952093884,sim-1,12,7.465527
1779952093884,sim-1,13,2.219189
1779952093884,sim-1,14,4.553381
1779952093884,sim-1,15,-5.561810
1779952093884,sim-1,16,101.616706
1779952093884,sim-1,17,22.561032
1779952093933,sim-1,0,3.145999
1779952093933,sim-1,1,1.734179
1779952093933,sim-1,2,9.765353
1779952093933,sim-1,3,1.430935
1779952093933,sim-1,4,-2.323146
1779952093933,sim-1,5,8.584176
1779952093933,sim-1,6,0.410904
1779952093933,sim-1,7,8.392924
1779952093933,sim-1,8,6.738442
1779952093933,sim-1,9,-0.599004
1779952093933,sim-1,10,-4.397132
1779952093933,sim-1,11,1.694705
1779952093933,sim-1,12,-7.830376
1779952093933,sim-1,13,9.337569
1779952093933,sim-1,14,-1.283974
1779952093933,sim-1,15,4.663689
1779952093933,sim-1,16,101.551601
1779952093933,sim-1,17,22.552202
1779952093983,sim-1,0,7.358771
1779952093983,sim-1,1,4.068362
1779952093983,sim-1,2,-2.436001
1779952093983,sim-1,3,-3.564247
1779952093983,sim-1,4,-2.361441
1779952093983,sim-1,5,-5.105751
1779952093983,sim-1,6,5.826671
1779952093983,sim-1,7,7.192091
1779952093983,sim-1,8,-9.398589
1779952093983,sim-1,9,-5.893674
1779952093983,sim-1,10,6.395330
1779952093983,sim-1,11,-3.290343
1779952093983,sim-1,12,-5.958847
1779952093983,sim-1,13,6.324357
1779952093983,sim-1,14,0.859076
1779952093983,sim-1,15,-3.987462
1779952093983,sim-1,16,101.474546
1779952093983,sim-1,17,22.494644
1779952094033,sim-1,0,-1.559812
1779952094033,sim-1,1,-2.697465
1779952094033,sim-1,2,-7.401341
1779952094033,sim-1,3,6.677211
1779952094033,sim-1,4,-3.257207
1779952094033,sim-1,5,9.257548
1779952094033,sim-1,6,9.962429
1779952094033,sim-1,7,0.368752
1779952094033,sim-1,8,-8.201659
1779952094033,sim-1,9,6.809556
1779952094033,sim-1,10,-1.270830
1779952094033,sim-1,11,-8.121645
1779952094033,sim-1,12,5.724602
1779952094033,sim-1,13,-3.324065
1779952094033,sim-1,14,2.714939
1779952094033,sim-1,15,-0.676992
1779952094033,sim-1,16,101.558381
1779952094033,sim-1,17,22.554243
1779952094083,sim-1,0,4.108671
1779952094083,sim-1,1,-8.477628
1779952094083,sim-1,2,-6.537526
1779952094083,sim-1,3,-7.083189
1779952094083,sim-1,4,-3.191297
1779952094083,sim-1,5,-3.210032
1779952094083,sim-1,6,2.083781
1779952094083,sim-1,7,0.136377
1779952094083,sim-1,8,-0.972695
1779952094083,sim-1,9,5.180295
1779952094083,sim-1,10,-3.216765
1779952094083,sim-1,11,6.806502
1779952094083,sim-1,12,-6.275655
1779952094083,sim-1,13,-4.844971
1779952094083,sim-1,14,-5.965789
1779952094083,sim-1,15,-1.017578
1779952094083,sim-1,16,101.564185
1779952094083,sim-1,17,22.493397
1779952094133,sim-1,0,-4.659555
1779952094133,sim-1,1,-3.148314
1779952094133,sim-1,2,1.447686
1779952094133,sim-1,3,-1.797500
1779952094133,sim-1,4,-6.449953
1779952094133,sim-1,5,3.265785
1779952094133,sim-1,6,9.992190
1779952094133,sim-1,7,-5.642333
1779952094133,sim-1,8,2.362483
1779952094133,sim-1,9,-3.900373
1779952094133,sim-1,10,3.714666
1779952094133,sim-1,11,3.666975
1779952094133,sim-1,12,-4.068734
1779952094133,sim-1,13,7.874455
1779952094133,sim-1,14,5.184326
1779952094133,sim-1,15,-9.353971
1779952094133,sim-1,16,101.561402
1779952094133,sim-1,17,22.537230
1779952094184,sim-1,0,-1.331581
1779952094184,sim-1,1,1.437430
1779952094184,sim-1,2,-3.776515
1779952094184,sim-1,3,7.245973
1779952094184,sim-1,4,-5.408087
1779952094184,sim-1,5,8.304991
1779952094184,sim-1,6,-6.005114
1779952094184,sim-1,7,-2.919875
1779952094184,sim-1,8,3.235981
1779952094184,sim-1,9,-5.847710
1779952094184,sim-1,10,-5.550966
1779952094184,sim-1,11,2.165341
1779952094184,sim-1,12,0.453316
1779952094184,sim-1,13,-7.149040
1779952094184,sim-1,14,9.680490
1779952094184,sim-1,15,-9.016483
1779952094184,sim-1,16,101.699638
1779952094184,sim-1,17,22.471810
1779952094233,sim-1,0,6.749975
1779952094233,sim-1,1,-1.747378
1779952094233,sim-1,2,5.590264
1779952094233,sim-1,3,-9.340807
1779952094233,sim-1,4,6.980338
1779952094233,sim-1,5,-5.659701
1779952094233,sim-1,6,-5.754708
1779952094233,sim-1,7,8.650024
1779952094233,sim-1,8,2.560138
1779952094233,sim-1,9,9.244697
1779952094233,sim-1,10,-3.114285
1779952094233,sim-1,11,-4.917665
1779952094233,sim-1,12,-4.625999
1779952094233,sim-1,13,-2.985099
1779952094233,sim-1,14,4.296260
1779952094233,sim-1,15,-9.986304
1779952094233,sim-1,16,101.535383
1779952094233,sim-1,17,22.491489
1779952094283,sim-1,0,2.730703
1779952094283,sim-1,1,-1.670224
1779952094283,sim-1,2,-2.119327
1779952094283,sim-1,3,-6.260363
1779952094283,sim-1,4,-3.095875
1779952094283,sim-1,5,2.007342
1779952094283,sim-1,6,4.910581
1779952094283,sim-1,7,-4.054857
1779952094283,sim-1,8,-8.648456
1779952094283,sim-1,9,-8.586898
1779952094283,sim-1,10,1.941008
1779952094283,sim-1,11,-4.351972
1779952094283,sim-1,12,4.128683
1779952094283,sim-1,13,4.808464
1779952094283,sim-1,14,-9.487520
1779952094283,sim-1,15,7.429252
1779952094283,sim-1,16,101.660176
1779952094283,sim-1,17,22.475679
1779952094334,sim-1,0,5.754240
1779952094334,sim-1,1,-4.707226
1779952094334,sim-1,2,0.111732
1779952094334,sim-1,3,-3.292873
1779952094334,sim-1,4,-1.425619
1779952094334,sim-1,5,9.561723
1779952094334,sim-1,6,-6.170592
1779952094334,sim-1,7,8.832564
1779952094334,sim-1,8,-5.359867
1779952094334,sim-1,9,-4.783881
1779952094334,sim-1,10,-2.487873
1779952094334,sim-1,11,8.119166
1779952094334,sim-1,12,-5.552741
1779952094334,sim-1,13,5.734383
1779952094334,sim-1,14,-6.739467
1779952094334,sim-1,15,5.294483
1779952094334,sim-1,16,101.597629
1779952094334,sim-1,17,22.513287
1779952094384,sim-1,0,-5.063943
1779952094384,sim-1,1,-5.313348
1779952094384,sim-1,2,1.045666
1779952094384,sim-1,3,-5.593500
1779952094384,sim-1,4,4.854067
1779952094384,sim-1,5,5.963442
1779952094384,sim-1,6,-5.126900
1779952094384,sim-1,7,2.872802
1779952094384,sim-1,8,-3.485500
1779952094384,sim-1,9,-7.921935
1779952094384,sim-1,10,-1.629823
1779952094384,sim-1,11,-7.640472
1779952094384,sim-1,12,0.791532
1779952094384,sim-1,13,3.565666
1779952094384,sim-1,14,4.550917
1779952094384,sim-1,15,-7.947075
1779952094384,sim-1,16,101.592327
1779952094384,sim-1,17,22.514065
1779952094434,sim-1,0,4.223212
1779952094434,sim-1,1,3.273368
1779952094434,sim-1,2,2.751278
1779952094434,sim-1,3,-0.337970
1779952094434,sim-1,4,-2.807739
1779952094434,sim-1,5,1.150322
1779952094434,sim-1,6,3.604244
1779952094434,sim-1,7,6.487035
1779952094434,sim-1,8,8.640238
1779952094434,sim-1,9,-9.292816
1779952094434,sim-1,10,-3.215233
1779952094434,sim-1,11,-5.994865
1779952094434,sim-1,12,3.653483
1779952094434,sim-1,13,-3.089465
1779952094434,sim-1,14,-2.402264
1779952094434,sim-1,15,8.380039
1779952094434,sim-1,16,101.640894
1779952094434,sim-1,17,22.532243
1779952094484,sim-1,0,-1.424922
1779952094484,sim-1,1,-2.094793
1779952094484,sim-1,2,-6.158071
1779952094484,sim-1,3,-5.436884
1779952094484,sim-1,4,6.177608
1779952094484,sim-1,5,1.547257
1779952094484,sim-1,6,7.439799
1779952094484,sim-1,7,-4.842056
1779952094484,sim-1,8,-6.205072
1779952094484,sim-1,9,-0.950464
1779952094484,sim-1,10,-0.762676
1779952094484,sim-1,11,-1.313371
1779952094484,sim-1,12,-5.095349
1779952094484,sim-1,13,4.827687
1779952094484,sim-1,14,1.582753
1779952094484,sim-1,15,4.584618
1779952094484,sim-1,16,101.744333
1779952094484,sim-1,17,22.516200
1779952094534,sim-1,0,4.424249
1779952094534,sim-1,1,-1.310484
1779952094534,sim-1,2,-7.500493
1779952094534,sim-1,3,9.471151
1779952094534,sim-1,4,5.733963
1779952094534,sim-1,5,1.035298
1779952094534,sim-1,6,-7.002547
1779952094534,sim-1,7,-3.193216
1779952094534,sim-1,8,-5.565770
1779952094534,sim-1,9,-7.387371
1779952094534,sim-1,10,-5.742506
1779952094534,sim-1,11,2.274493
1779952094534,sim-1,12,-2.603392
1779952094534,sim-1,13,-9.895016
1779952094534,sim-1,14,-8.812545
1779952094534,sim-1,15,1.554994
1779952094534,sim-1,16,101.662560
1779952094534,sim-1,17,22.498365
1779952094584,sim-1,0,0.183630
1779952094584,sim-1,1,-4.189488
1779952094584,sim-1,2,-2.435775
1779952094584,sim-1,3,8.579410
1779952094584,sim-1,4,-2.755519
1779952094584,sim-1,5,2.449543
1779952094584,sim-1,6,-2.454134
1779952094584,sim-1,7,9.892275
1779952094584,sim-1,8,-7.493007
1779952094584,sim-1,9,5.986262
1779952094584,sim-1,10,3.752760
1779952094584,sim-1,11,-2.982004
1779952094584,sim-1,12,3.721147
1779952094584,sim-1,13,-7.464561
1779952094584,sim-1,14,-9.232385
1779952094584,sim-1,15,-3.546388
1779952094584,sim-1,16,101.653424
1779952094584,sim-1,17,22.563835
1779952094633,sim-1,0,7.919560
1779952094633,sim-1,1,0.575646
1779952094633,sim-1,2,-8.424033
1779952094633,sim-1,3,8.070358
1779952094633,sim-1,4,-1.552441
1779952094633,sim-1,5,1.025466
1779952094633,sim-1,6,1.252416
1779952094633,sim-1,7,-2.455475
1779952094633,sim-1,8,-8.557234
1779952094633,sim-1,9,-3.991262
1779952094633,sim-1,10,-2.886074
1779952094633,sim-1,11,2.537322
1779952094633,sim-1,12,0.220018
1779952094633,sim-1,13,-1.508272
1779952094633,sim-1,14,3.785014
1779952094633,sim-1,15,-9.147272
1779952094633,sim-1,16,101.739660
1779952094633,sim-1,17,22.494866
1779952094683,sim-1,0,-7.099914
1779952094683,sim-1,1,3.860424
1779952094683,sim-1,2,-5.388462
1779952094683,sim-1,3,-8.213598
1779952094683,sim-1,4,-2.726439
1779952094683,sim-1,5,6.281475
1779952094683,sim-1,6,2.958684
1779952094683,sim-1,7,-5.257852
1779952094683,sim-1,8,-6.458079
1779952094683,sim-1,9,0.256581
1779952094683,sim-1,10,-8.159963
1779952094683,sim-1,11,-0.529587
1779952094683,sim-1,12,8.800256
1779952094683,sim-1,13,-9.169985
1779952094683,sim-1,14,7.475049
1779952094683,sim-1,15,-7.068274
1779952094683,sim-1,16,101.699404
1779952094683,sim-1,17,22.492319
1779952094733,sim-1,0,-4.668941
1779952094733,sim-1,1,6.446135
1779952094733,sim-1,2,0.472992
1779952094733,sim-1,3,7.639381
1779952094733,sim-1,4,-5.995185
1779952094733,sim-1,5,3.490272
1779952094733,sim-1,6,-1.608582
1779952094733,sim-1,7,-5.118459
1779952094733,sim-1,8,5.388500
1779952094733,sim-1,9,-1.487129
1779952094733,sim-1,10,5.303935
1779952094733,sim-1,11,7.013279
1779952094733,sim-1,12,1.784703
1779952094733,sim-1,13,-0.659282
1779952094733,sim-1,14,-9.429985
1779952094733,sim-1,15,3.806165
1779952094733,sim-1,16,101.621855
1779952094733,sim-1,17,22.563986
1779952094783,sim-1,0,-0.105880
1779952094783,sim-1,1,8.660549
1779952094783,sim-1,2,3.020015
1779952094783,sim-1,3,-6.512297
1779952094783,sim-1,4,-3.121127
1779952094783,sim-1,5,-8.325973
1779952094783,sim-1,6,9.042305
1779952094783,sim-1,7,4.035727
1779952094783,sim-1,8,-1.828973
1779952094783,sim-1,9,4.834335
1779952094783,sim-1,10,-6.012538
1779952094783,sim-1,11,6.988118
1779952094783,sim-1,12,-6.833081
1779952094783,sim-1,13,5.169778
1779952094783,sim-1,14,-3.145615
1779952094783,sim-1,15,5.902807
1779952094783,sim-1,16,101.794966
1779952094783,sim-1,17,22.487518
1779952094833,sim-1,0,1.676354
1779952094833,sim-1,1,1.934294
1779952094833,sim-1,2,-4.694108
1779952094833,sim-1,3,-2.639224
1779952094833,sim-1,4,4.884339
1779952094833,sim-1,5,-0.125731
1779952094833,sim-1,6,-6.636509
1779952094833,sim-1,7,-2.132115
1779952094833,sim-1,8,0.520252
1779952094833,sim-1,9,9.812432
1779952094833,sim-1,10,-6.004372
1779952094833,sim-1,11,-2.173679
1779952094833,sim-1,12,-7.963155
1779952094833,sim-1,13,0.445984
1779952094833,sim-1,14,2.056813
1779952094833,sim-1,15,5.343686
1779952094833,sim-1,16,101.813227
1779952094833,sim-1,17,22.520416
1779952094883,sim-1,0,-2.558830
1779952094883,sim-1,1,-1.038859
1779952094883,sim-1,2,1.876552
1779952094883,sim-1,3,-5.023473
1779952094883,sim-1,4,8.028636
1779952094883,sim-1,5,4.908310
1779952094883,sim-1,6,-6.848777
1779952094883,sim-1,7,6.408994
1779952094883,sim-1,8,3.268721
1779952094883,sim-1,9,-9.733131
1779952094883,sim-1,10,6.953904
1779952094883,sim-1,11,4.255370
1779952094883,sim-1,12,5.675696
1779952094883,sim-1,13,-2.610211
1779952094883,sim-1,14,8.831952
1779952094883,sim-1,15,-2.423958
1779952094883,sim-1,16,101.693889
1779952094883,sim-1,17,22.567536
