timestamp,deviceId,channelIndex,value
1779950823980,sim-1,11,2.490424
1779950823980,sim-1,12,2.402041
1779950823980,sim-1,13,6.232972
1779950823980,sim-1,14,-5.111011
1779950823980,sim-1,15,4.279676
1779950823980,sim-1,16,101.589116
1779950823980,sim-1,17,22.500055
1779950824030,sim-1,0,2.896835
1779950824030,sim-1,1,-0.134484
1779950824030,sim-1,2,3.238958
1779950824030,sim-1,3,-6.566781
1779950824030,sim-1,4,2.459041
1779950824030,sim-1,5,4.329565
1779950824030,sim-1,6,2.003278
1779950824030,sim-1,7,4.514148
1779950824030,sim-1,8,5.352275
1779950824030,sim-1,9,4.147451
1779950824030,sim-1,10,-8.705434
1779950824030,sim-1,11,-6.225475
1779950824030,sim-1,12,0.119862
1779950824030,sim-1,13,-9.651898
1779950824030,sim-1,14,-8.903654
1779950824030,sim-1,15,7.329577
1779950824030,sim-1,16,101.526826
1779950824030,sim-1,17,22.533919
1779950824080,sim-1,0,-2.320899
1779950824080,sim-1,1,-8.923514
1779950824080,sim-1,2,3.835030
1779950824080,sim-1,3,0.736521
1779950824080,sim-1,4,-6.609997
1779950824080,sim-1,5,9.980602
1779950824080,sim-1,6,-6.650628
1779950824080,sim-1,7,2.314091
1779950824080,sim-1,8,-6.865701
1779950824080,sim-1,9,8.033305
1779950824080,sim-1,10,6.849694
1779950824080,sim-1,11,-9.002569
1779950824080,sim-1,12,-2.643957
1779950824080,sim-1,13,-4.588164
1779950824080,sim-1,14,4.512890
1779950824080,sim-1,15,8.007135
1779950824080,sim-1,16,101.496389
1779950824080,sim-1,17,22.516083
1779950824130,sim-1,0,-0.116919
1779950824130,sim-1,1,5.682142
1779950824130,sim-1,2,5.383571
1779950824130,sim-1,3,0.327136
1779950824130,sim-1,4,-6.365294
1779950824130,sim-1,5,9.991295
1779950824130,sim-1,6,4.746870
1779950824130,sim-1,7,-7.860336
1779950824130,sim-1,8,-9.983468
1779950824130,sim-1,9,-5.568413
1779950824130,sim-1,10,-8.909826
1779950824130,sim-1,11,-4.582802
1779950824130,sim-1,12,-5.310816
1779950824130,sim-1,13,-7.263424
1779950824130,sim-1,14,6.851038
1779950824130,sim-1,15,-4.485561
1779950824130,sim-1,16,101.581389
1779950824130,sim-1,17,22.529414
1779950824180,sim-1,0,8.004120
1779950824180,sim-1,1,-4.867659
1779950824180,sim-1,2,2.632384
1779950824180,sim-1,3,7.176816
1779950824180,sim-1,4,5.541075
1779950824180,sim-1,5,-0.699693
1779950824180,sim-1,6,-7.020652
1779950824180,sim-1,7,-6.485541
1779950824180,sim-1,8,7.141664
1779950824180,sim-1,9,-3.470173
1779950824180,sim-1,10,-0.647992
1779950824180,sim-1,11,5.861640
1779950824180,sim-1,12,-9.145219
1779950824180,sim-1,13,-7.981343
1779950824180,sim-1,14,2.214841
1779950824180,sim-1,15,8.059505
1779950824180,sim-1,16,101.496445
1779950824180,sim-1,17,22.535173
1779950824230,sim-1,0,-2.240143
1779950824230,sim-1,1,8.044234
1779950824230,sim-1,2,-1.051474
1779950824230,sim-1,3,5.508593
1779950824230,sim-1,4,-0.709049
1779950824230,sim-1,5,3.574501
1779950824230,sim-1,6,8.944898
1779950824230,sim-1,7,-9.158826
1779950824230,sim-1,8,0.831492
1779950824230,sim-1,9,-3.709119
1779950824230,sim-1,10,6.387181
1779950824230,sim-1,11,-7.399349
1779950824230,sim-1,12,6.498026
1779950824230,sim-1,13,4.872973
1779950824230,sim-1,14,9.688294
1779950824230,sim-1,15,-0.914081
1779950824230,sim-1,16,101.534695
1779950824230,sim-1,17,22.520944
1779950824280,sim-1,0,7.570105
1779950824280,sim-1,1,-0.466242
1779950824280,sim-1,2,9.803507
1779950824280,sim-1,3,-8.587671
1779950824280,sim-1,4,2.669888
1779950824280,sim-1,5,-9.818247
1779950824280,sim-1,6,-1.815970
1779950824280,sim-1,7,7.441197
1779950824280,sim-1,8,4.893766
1779950824280,sim-1,9,-3.857773
1779950824280,sim-1,10,3.178060
1779950824280,sim-1,11,-2.840993
1779950824280,sim-1,12,-9.295320
1779950824280,sim-1,13,2.037250
1779950824280,sim-1,14,2.997405
1779950824280,sim-1,15,-5.719319
1779950824280,sim-1,16,101.649571
1779950824280,sim-1,17,22.550739
1779950824330,sim-1,0,3.967685
1779950824330,sim-1,1,-6.715278
1779950824330,sim-1,2,1.301184
1779950824330,sim-1,3,-3.015986
1779950824330,sim-1,4,9.034900
1779950824330,sim-1,5,-1.294470
1779950824330,sim-1,6,8.548582
1779950824330,sim-1,7,-6.739732
1779950824330,sim-1,8,7.067047
1779950824330,sim-1,9,3.977391
1779950824330,sim-1,10,-9.588125
1779950824330,sim-1,11,-9.725216
1779950824330,sim-1,12,-8.605238
1779950824330,sim-1,13,2.406461
1779950824330,sim-1,14,8.257736
1779950824330,sim-1,15,-5.443314
1779950824330,sim-1,16,101.621869
1779950824330,sim-1,17,22.527119
1779950824380,sim-1,0,-9.314791
1779950824380,sim-1,1,-8.225907
1779950824380,sim-1,2,4.218730
1779950824380,sim-1,3,-5.617113
1779950824380,sim-1,4,4.657776
1779950824380,sim-1,5,-6.414708
1779950824380,sim-1,6,3.239059
1779950824380,sim-1,7,2.235512
1779950824380,sim-1,8,9.697964
1779950824380,sim-1,9,-3.685911
1779950824380,sim-1,10,5.873672
1779950824380,sim-1,11,5.345743
1779950824380,sim-1,12,-1.368329
1779950824380,sim-1,13,1.164039
1779950824380,sim-1,14,3.372222
1779950824380,sim-1,15,-9.607179
1779950824380,sim-1,16,101.671729
1779950824380,sim-1,17,22.486592
1779950824430,sim-1,0,2.763957
1779950824430,sim-1,1,-4.330338
1779950824430,sim-1,2,1.876996
1779950824430,sim-1,3,5.806104
1779950824430,sim-1,4,-8.962839
1779950824430,sim-1,5,-8.614945
1779950824430,sim-1,6,-6.189888
1779950824430,sim-1,7,-6.685948
1779950824430,sim-1,8,3.298701
1779950824430,sim-1,9,-8.718088
1779950824430,sim-1,10,-7.982547
1779950824430,sim-1,11,-7.359375
1779950824430,sim-1,12,-8.420709
1779950824430,sim-1,13,-8.460664
1779950824430,sim-1,14,7.039483
1779950824430,sim-1,15,7.416967
1779950824430,sim-1,16,101.579417
1779950824430,sim-1,17,22.504258
1779950824480,sim-1,0,-2.913922
1779950824480,sim-1,1,7.653876
1779950824480,sim-1,2,-3.461591
1779950824480,sim-1,3,-7.270467
1779950824480,sim-1,4,8.873128
1779950824480,sim-1,5,7.595256
1779950824480,sim-1,6,9.718507
1779950824480,sim-1,7,4.267950
1779950824480,sim-1,8,-9.321403
1779950824480,sim-1,9,5.957295
1779950824480,sim-1,10,-8.069767
1779950824480,sim-1,11,9.086595
1779950824480,sim-1,12,6.122604
1779950824480,sim-1,13,-4.564964
1779950824480,sim-1,14,-3.183298
1779950824480,sim-1,15,-6.498325
1779950824480,sim-1,16,101.592460
1779950824480,sim-1,17,22.489402
1779950824530,sim-1,0,-5.707552
1779950824530,sim-1,1,-8.109960
1779950824530,sim-1,2,-8.080514
1779950824530,sim-1,3,-3.081491
1779950824530,sim-1,4,2.270526
1779950824530,sim-1,5,-4.537577
1779950824530,sim-1,6,-1.164172
1779950824530,sim-1,7,5.677118
1779950824530,sim-1,8,-3.960964
1779950824530,sim-1,9,-4.654639
1779950824530,sim-1,10,-6.675243
1779950824530,sim-1,11,3.147546
1779950824530,sim-1,12,3.611768
1779950824530,sim-1,13,7.794872
1779950824530,sim-1,14,1.595358
1779950824530,sim-1,15,6.169723
1779950824530,sim-1,16,101.591464
1779950824530,sim-1,17,22.502987
1779950824580,sim-1,0,-9.768260
1779950824580,sim-1,1,2.278935
1779950824580,sim-1,2,-2.051143
1779950824580,sim-1,3,-6.072093
1779950824580,sim-1,4,-4.862615
1779950824580,sim-1,5,-4.062678
1779950824580,sim-1,6,0.165353
1779950824580,sim-1,7,3.158589
1779950824580,sim-1,8,-7.172397
1779950824580,sim-1,9,-4.358291
1779950824580,sim-1,10,-7.633767
1779950824580,sim-1,11,0.314095
1779950824580,sim-1,12,3.313837
1779950824580,sim-1,13,4.107237
1779950824580,sim-1,14,9.460562
1779950824580,sim-1,15,5.849772
1779950824580,sim-1,16,101.626220
1779950824580,sim-1,17,22.491770
1779950824630,sim-1,0,9.662363
1779950824630,sim-1,1,0.376102
1779950824630,sim-1,2,9.206439
1779950824630,sim-1,3,2.745004
1779950824630,sim-1,4,-2.184011
1779950824630,sim-1,5,-7.571327
1779950824630,sim-1,6,3.796651
1779950824630,sim-1,7,-9.440415
1779950824630,sim-1,8,-8.231003
1779950824630,sim-1,9,-9.155642
1779950824630,sim-1,10,-4.943520
1779950824630,sim-1,11,-2.950926
1779950824630,sim-1,12,4.748608
1779950824630,sim-1,13,8.905325
1779950824630,sim-1,14,6.761531
1779950824630,sim-1,15,3.010329
1779950824630,sim-1,16,101.563932
1779950824630,sim-1,17,22.511228
1779950824680,sim-1,0,9.420135
1779950824680,sim-1,1,1.649003
1779950824680,sim-1,2,-8.038717
1779950824680,sim-1,3,-4.442629
1779950824680,sim-1,4,-9.478810
1779950824680,sim-1,5,-8.233377
1779950824680,sim-1,6,-1.454171
1779950824680,sim-1,7,-0.730645
1779950824680,sim-1,8,8.413956
1779950824680,sim-1,9,4.969382
1779950824680,sim-1,10,-7.109146
1779950824680,sim-1,11,2.102283
1779950824680,sim-1,12,1.282663
1779950824680,sim-1,13,-6.583616
1779950824680,sim-1,14,9.921249
1779950824680,sim-1,15,-1.732656
1779950824680,sim-1,16,101.627517
1779950824680,sim-1,17,22.506987
1779950824730,sim-1,0,1.533128
1779950824730,sim-1,1,5.722444
1779950824730,sim-1,2,2.823421
1779950824730,sim-1,3,7.965944
1779950824730,sim-1,4,-3.441285
1779950824730,sim-1,5,9.382336
1779950824730,sim-1,6,3.812977
1779950824730,sim-1,7,7.800305
1779950824730,sim-1,8,1.708433
1779950824730,sim-1,9,8.197903
1779950824730,sim-1,10,-6.081433
1779950824730,sim-1,11,-8.015561
1779950824730,sim-1,12,9.345798
1779950824730,sim-1,13,-6.148862
1779950824730,sim-1,14,9.998874
1779950824730,sim-1,15,2.686271
1779950824730,sim-1,16,101.579070
1779950824730,sim-1,17,22.524105
1779950824780,sim-1,0,4.563559
1779950824780,sim-1,1,8.966253
1779950824780,sim-1,2,-6.121996
1779950824780,sim-1,3,4.639107
1779950824780,sim-1,4,-5.369763
1779950824780,sim-1,5,-7.952128
1779950824780,sim-1,6,-3.297658
1779950824780,sim-1,7,-5.802972
1779950824780,sim-1,8,-8.418613
1779950824780,sim-1,9,-5.638873
1779950824780,sim-1,10,-3.073993
1779950824780,sim-1,11,0.154548
1779950824780,sim-1,12,4.432662
1779950824780,sim-1,13,-3.970332
1779950824780,sim-1,14,-7.105499
1779950824780,sim-1,15,-7.940207
1779950824780,sim-1,16,101.750842
1779950824780,sim-1,17,22.557634
1779950824830,sim-1,0,-1.644613
1779950824830,sim-1,1,-4.093090
1779950824830,sim-1,2,-8.118743
1779950824830,sim-1,3,0.214178
1779950824830,sim-1,4,5.094994
1779950824830,sim-1,5,-3.337563
1779950824830,sim-1,6,-7.723832
1779950824830,sim-1,7,4.326397
1779950824830,sim-1,8,-0.194987
1779950824830,sim-1,9,8.625985
1779950824830,sim-1,10,5.432926
1779950824830,sim-1,11,1.766666
1779950824830,sim-1,12,7.356885
1779950824830,sim-1,13,-7.931664
1779950824830,sim-1,14,2.891079
1779950824830,sim-1,15,-2.565937
1779950824830,sim-1,16,101.581976
1779950824830,sim-1,17,22.542876
1779950824880,sim-1,0,9.162364
1779950824880,sim-1,1,6.165895
1779950824880,sim-1,2,9.451091
1779950824880,sim-1,3,9.650983
1779950824880,sim-1,4,0.659428
1779950824880,sim-1,5,4.163882
1779950824880,sim-1,6,6.550444
1779950824880,sim-1,7,-7.147303
1779950824880,sim-1,8,2.009836
1779950824880,sim-1,9,2.175362
1779950824880,sim-1,10,-0.756019
1779950824880,sim-1,11,-8.274041
1779950824880,sim-1,12,-0.843386
1779950824880,sim-1,13,-7.887501
1779950824880,sim-1,14,-7.173377
1779950824880,sim-1,15,-2.524765
1779950824880,sim-1,16,101.775270
1779950824880,sim-1,17,22.486128
1779950824930,sim-1,0,4.247761
1779950824930,sim-1,1,-7.167839
1779950824930,sim-1,2,8.597407
1779950824930,sim-1,3,8.820847
1779950824930,sim-1,4,9.533456
1779950824930,sim-1,5,0.096070
1779950824930,sim-1,6,4.347516
1779950824930,sim-1,7,6.910397
1779950824930,sim-1,8,-8.287276
1779950824930,sim-1,9,-9.566766
1779950824930,sim-1,10,4.024072
1779950824930,sim-1,11,-5.499256
1779950824930,sim-1,12,-1.590553
1779950824930,sim-1,13,1.426804
1779950824930,sim-1,14,-4.856363
1779950824930,sim-1,15,-2.236100
1779950824930,sim-1,16,101.605977
1779950824930,sim-1,17,22.485018
1779950824980,sim-1,0,8.075434
1779950824980,sim-1,1,9.907092
1779950824980,sim-1,2,0.743534
1779950824980,sim-1,3,-8.826015
1779950824980,sim-1,4,-3.550300
1779950824980,sim-1,5,-1.549782
1779950824980,sim-1,6,-4.351519
1779950824980,sim-1,7,-7.407037
1779950824980,sim-1,8,9.466022
1779950824980,sim-1,9,-3.348332
1779950824980,sim-1,10,-8.758340
1779950824980,sim-1,11,-7.835667
1779950824980,sim-1,12,5.114235
1779950824980,sim-1,13,9.497910
1779950824980,sim-1,14,-4.535353
1779950824980,sim-1,15,6.881800
1779950824980,sim-1,16,101.685348
1779950824980,sim-1,17,22.552401
1779950825030,sim-1,0,-4.059741
1779950825030,sim-1,1,-2.907466
1779950825030,sim-1,2,-2.081537
1779950825030,sim-1,3,8.574278
1779950825030,sim-1,4,5.634733
1779950825030,sim-1,5,-6.105183
1779950825030,sim-1,6,-3.427945
1779950825030,sim-1,7,2.347209
1779950825030,sim-1,8,-1.753131
1779950825030,sim-1,9,-0.241422
1779950825030,sim-1,10,-6.910080
1779950825030,sim-1,11,5.558076
1779950825030,sim-1,12,-2.371325
1779950825030,sim-1,13,-3.128826
1779950825030,sim-1,14,3.235684
1779950825030,sim-1,15,9.908560
1779950825030,sim-1,16,101.649463
1779950825030,sim-1,17,22.533211
1779950825080,sim-1,0,-0.682760
1779950825080,sim-1,1,9.351616
1779950825080,sim-1,2,4.417678
1779950825080,sim-1,3,0.809635
1779950825080,sim-1,4,9.473869
1779950825080,sim-1,5,1.047480
1779950825080,sim-1,6,6.315056
1779950825080,sim-1,7,-5.787537
1779950825080,sim-1,8,-0.988676
1779950825080,sim-1,9,5.273596
1779950825080,sim-1,10,1.264171
1779950825080,sim-1,11,-6.884898
1779950825080,sim-1,12,6.667225
1779950825080,sim-1,13,-7.680069
1779950825080,sim-1,14,7.760836
1779950825080,sim-1,15,6.166611
1779950825080,sim-1,16,101.815269
1779950825080,sim-1,17,22.507459
1779950825130,sim-1,0,7.397185
1779950825130,sim-1,1,-2.602767
1779950825130,sim-1,2,7.547098
1779950825130,sim-1,3,-0.507701
1779950825130,sim-1,4,9.256330
1779950825130,sim-1,5,-7.530986
1779950825130,sim-1,6,-5.408161
1779950825130,sim-1,7,-8.766695
1779950825130,sim-1,8,9.649439
1779950825130,sim-1,9,-7.622353
1779950825130,sim-1,10,-5.029740
1779950825130,sim-1,11,-8.056373
1779950825130,sim-1,12,2.800807
1779950825130,sim-1,13,-4.118230
1779950825130,sim-1,14,1.027549
1779950825130,sim-1,15,-8.913569
1779950825130,sim-1,16,101.639595
1779950825130,sim-1,17,22.495651
1779950825180,sim-1,0,-1.735376
1779950825180,sim-1,1,-1.976846
1779950825180,sim-1,2,-9.472669
1779950825180,sim-1,3,3.991690
1779950825180,sim-1,4,-4.928948
1779950825180,sim-1,5,2.065171
1779950825180,sim-1,6,1.729616
1779950825180,sim-1,7,3.082118
1779950825180,sim-1,8,-3.340762
1779950825180,sim-1,9,-0.954574
1779950825180,sim-1,10,-5.422661
1779950825180,sim-1,11,-6.083342
1779950825180,sim-1,12,8.429885
1779950825180,sim-1,13,8.601192
1779950825180,sim-1,14,3.136432
1779950825180,sim-1,15,7.241077
1779950825180,sim-1,16,101.685651
1779950825180,sim-1,17,22.499631
1779950825230,sim-1,0,-6.679648
1779950825230,sim-1,1,9.375305
1779950825230,sim-1,2,9.834082
1779950825230,sim-1,3,5.238035
1779950825230,sim-1,4,-1.655559
1779950825230,sim-1,5,9.676246
1779950825230,sim-1,6,-4.533492
1779950825230,sim-1,7,-0.359196
1779950825230,sim-1,8,4.177805
1779950825230,sim-1,9,-3.194834
1779950825230,sim-1,10,-5.206402
1779950825230,sim-1,11,9.785743
1779950825230,sim-1,12,1.913499
1779950825230,sim-1,13,-2.528627
1779950825230,sim-1,14,-6.004295
1779950825230,sim-1,15,9.786605
1779950825230,sim-1,16,101.746966
1779950825230,sim-1,17,22.517978
1779950825280,sim-1,0,2.049465
1779950825280,sim-1,1,2.332526
1779950825280,sim-1,2,-7.829746
1779950825280,sim-1,3,4.542493
1779950825280,sim-1,4,0.369694
1779950825280,sim-1,5,1.724199
1779950825280,sim-1,6,2.176847
1779950825280,sim-1,7,-5.639125
1779950825280,sim-1,8,-8.109026
1779950825280,sim-1,9,-1.416885
1779950825280,sim-1,10,8.421409
1779950825280,sim-1,11,-0.665891
1779950825280,sim-1,12,-0.182422
1779950825280,sim-1,13,4.998323
1779950825280,sim-1,14,4.887136
1779950825280,sim-1,15,6.897181
1779950825280,sim-1,16,101.698594
1779950825280,sim-1,17,22.531000
1779950825330,sim-1,0,2.562606
1779950825330,sim-1,1,1.113592
1779950825330,sim-1,2,9.833369
1779950825330,sim-1,3,-2.884193
1779950825330,sim-1,4,-9.580752
1779950825330,sim-1,5,-9.617054
1779950825330,sim-1,6,-0.922383
1779950825330,sim-1,7,-0.260504
1779950825330,sim-1,8,5.857551
1779950825330,sim-1,9,-6.090873
1779950825330,sim-1,10,5.570784
1779950825330,sim-1,11,-9.306136
1779950825330,sim-1,12,-9.646317
1779950825330,sim-1,13,2.608990
1779950825330,sim-1,14,-1.643335
1779950825330,sim-1,15,-4.850939
1779950825330,sim-1,16,101.796002
1779950825330,sim-1,17,22.537173
1779950825380,sim-1,0,-9.943058
1779950825380,sim-1,1,2.941012
1779950825380,sim-1,2,-0.927989
1779950825380,sim-1,3,-5.365670
1779950825380,sim-1,4,8.305586
1779950825380,sim-1,5,-7.666997
1779950825380,sim-1,6,-2.670053
1779950825380,sim-1,7,6.962884
1779950825380,sim-1,8,-0.182303
1779950825380,sim-1,9,-9.572497
1779950825380,sim-1,10,-1.737098
1779950825380,sim-1,11,4.713051
1779950825380,sim-1,12,6.567053
1779950825380,sim-1,13,4.920310
1779950825380,sim-1,14,-7.205950
1779950825380,sim-1,15,-0.605138
1779950825380,sim-1,16,101.785417
1779950825380,sim-1,17,22.488494
1779950825430,sim-1,0,7.323083
1779950825430,sim-1,1,-2.855082
1779950825430,sim-1,2,1.002208
1779950825430,sim-1,3,-8.185288
1779950825430,sim-1,4,6.944110
1779950825430,sim-1,5,6.419021
1779950825430,sim-1,6,5.577192
1779950825430,sim-1,7,4.798951
1779950825430,sim-1,8,5.334527
1779950825430,sim-1,9,8.260632
1779950825430,sim-1,10,-1.151639
1779950825430,sim-1,11,6.798572
1779950825430,sim-1,12,7.257196
1779950825430,sim-1,13,-9.266676
1779950825430,sim-1,14,3.690796
1779950825430,sim-1,15,8.368298
1779950825430,sim-1,16,101.786645
1779950825430,sim-1,17,22.528619
1779950825480,sim-1,0,1.511722
1779950825480,sim-1,1,-6.544474
1779950825480,sim-1,2,1.471959
1779950825480,sim-1,3,-0.141249
1779950825480,sim-1,4,-6.365028
1779950825480,sim-1,5,-4.549148
1779950825480,sim-1,6,-3.916871
1779950825480,sim-1,7,-5.647384
1779950825480,sim-1,8,-9.309473
1779950825480,sim-1,9,-3.435514
1779950825480,sim-1,10,4.752828
1779950825480,sim-1,11,-4.801679
1779950825480,sim-1,12,1.734618
1779950825480,sim-1,13,3.921307
1779950825480,sim-1,14,-1.708236
1779950825480,sim-1,15,-7.365077
1779950825480,sim-1,16,101.890629
1779950825480,sim-1,17,22.580891
1779950825530,sim-1,0,-7.332638
1779950825530,sim-1,1,-9.532066
1779950825530,sim-1,2,-2.376459
1779950825530,sim-1,3,-4.135637
1779950825530,sim-1,4,-5.953744
1779950825530,sim-1,5,-6.522020
1779950825530,sim-1,6,-4.283015
1779950825530,sim-1,7,5.405102
1779950825530,sim-1,8,-4.603665
1779950825530,sim-1,9,9.343774
1779950825530,sim-1,10,3.190795
1779950825530,sim-1,11,-0.572633
1779950825530,sim-1,12,-5.073978
1779950825530,sim-1,13,9.331263
1779950825530,sim-1,14,4.755965
1779950825530,sim-1,15,1.369207
1779950825530,sim-1,16,101.819924
1779950825530,sim-1,17,22.507477
1779950825580,sim-1,0,-6.450457
